wid,outcome,evaluation,cat_id,scenario,control,order,considered,evaluation_z,abs_eval,abs_eval_z,accessibility
w22f605c,panda,2,ANIMALS,animals (intimate),low,NA,FALSE,1.0258233419535912,2,-1.294407680001586,0.14736842105263157
w22f605c,giraffe,-4,ANIMALS,animals (intimate),low,NA,FALSE,0.043838604356991134,4,-0.7258835225106933,0.4631578947368421
w22f605c,cheetah,-7,ANIMALS,animals (intimate),low,NA,FALSE,-0.4471537644413089,7,0.1269027137256456,0.021052631578947368
w22f605c,crocodile,-10,ANIMALS,animals (intimate),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.021052631578947368
w22f605c,kangaroo,-8,ANIMALS,animals (intimate),low,NA,FALSE,-0.6108178873740756,8,0.41116479247109194,0.05263157894736842
w22f605c,rhinoceros,-10,ANIMALS,animals (intimate),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.05263157894736842
w22f605c,meerkat,0,ANIMALS,animals (intimate),low,NA,FALSE,0.6984950960880578,0,-1.8629318374924786,0.031578947368421054
w22f605c,otter,3,ANIMALS,animals (intimate),low,NA,FALSE,1.1894874648863578,3,-1.0101456012561396,0.021052631578947368
w22f605c,dolphin,-3,ANIMALS,animals (intimate),low,NA,FALSE,0.2075027272897578,3,-1.0101456012561396,0.031578947368421054
w22f605c,zebra,0,ANIMALS,animals (intimate),low,NA,FALSE,0.6984950960880578,0,-1.8629318374924786,0.5473684210526316
w22f605c,polar bear,-10,ANIMALS,animals (intimate),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.05263157894736842
w22f605c,elephant,5,ANIMALS,animals (intimate),low,NA,FALSE,1.5168157107518911,5,-0.44162144376524703,0.4631578947368421
w22f605c,llama,-5,ANIMALS,animals (intimate),low,NA,FALSE,-0.11982551857577553,5,-0.44162144376524703,0.021052631578947368
w22f605c,ostrich,-5,ANIMALS,animals (intimate),low,NA,FALSE,-0.11982551857577553,5,-0.44162144376524703,0.042105263157894736
w22f605c,horse,0,ANIMALS,animals (intimate),low,NA,FALSE,0.6984950960880578,0,-1.8629318374924786,0.031578947368421054
w22f605c,frog,4,ANIMALS,animals (intimate),low,NA,FALSE,1.3531515878191243,4,-0.7258835225106933,0.031578947368421054
w22f605c,alligator,-10,ANIMALS,animals (intimate),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.021052631578947368
w22f605c,flamingo,5,ANIMALS,animals (intimate),low,NA,FALSE,1.5168157107518911,5,-0.44162144376524703,0.06315789473684211
w22f605c,wolf,-10,ANIMALS,animals (intimate),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.042105263157894736
w22f605c,bird,7,ANIMALS,animals (intimate),low,NA,FALSE,1.8441439566174245,7,0.1269027137256456,0.042105263157894736
w22f605c,sea lion,-2,ANIMALS,animals (intimate),low,NA,FALSE,0.3711668502225245,2,-1.294407680001586,0.021052631578947368
w22f605c,gorilla,-5,ANIMALS,animals (intimate),low,NA,FALSE,-0.11982551857577553,5,-0.44162144376524703,0.17894736842105263
w22f605c,penguin,5,ANIMALS,animals (intimate),low,NA,FALSE,1.5168157107518911,5,-0.44162144376524703,0.10526315789473684
w22f605c,lemur,4,ANIMALS,animals (intimate),low,NA,FALSE,1.3531515878191243,4,-0.7258835225106933,0.05263157894736842
w22f605c,seal,4,ANIMALS,animals (intimate),low,NA,FALSE,1.3531515878191243,4,-0.7258835225106933,0.042105263157894736
w22f605c,shark,-10,ANIMALS,animals (intimate),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.021052631578947368
w22f605c,monkey,-3,ANIMALS,animals (intimate),low,NA,FALSE,0.2075027272897578,3,-1.0101456012561396,0.4105263157894737
w22f605c,hippo,-9,ANIMALS,animals (intimate),low,NA,FALSE,-0.7744820103068423,9,0.6954268712165382,0.042105263157894736
w22f605c,lizard,2,ANIMALS,animals (intimate),low,NA,FALSE,1.0258233419535912,2,-1.294407680001586,0.031578947368421054
w22f605c,leopard,-10,ANIMALS,animals (intimate),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.031578947368421054
w22f605c,bear,-10,ANIMALS,animals (intimate),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.35789473684210527
w22f605c,koala,5,ANIMALS,animals (intimate),low,NA,FALSE,1.5168157107518911,5,-0.44162144376524703,0.031578947368421054
w22f605c,turtle,5,ANIMALS,animals (intimate),low,NA,FALSE,1.5168157107518911,5,-0.44162144376524703,0.021052631578947368
w22f605c,tiger,-10,ANIMALS,animals (intimate),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.5789473684210527
w22f605c,fish,7,ANIMALS,animals (intimate),low,NA,FALSE,1.8441439566174245,7,0.1269027137256456,0.031578947368421054
w22f605c,snake,-6,ANIMALS,animals (intimate),low,NA,FALSE,-0.2834896415085422,6,-0.15735936501980072,0.12631578947368421
w22f605c,baseball,-10,SPORTS,sports (season),low,1,TRUE,-0.9381461332396089,10,0.9796889499619845,0.7684210526315789
w22f605c,gymnastics,3,SPORTS,sports (season),low,NA,FALSE,1.1894874648863578,3,-1.0101456012561396,0.031578947368421054
w22f605c,football,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.8842105263157894
w22f605c,swimming,-7,SPORTS,sports (season),low,NA,FALSE,-0.4471537644413089,7,0.1269027137256456,0.09473684210526316
w22f605c,hockey,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.5157894736842106
w22f605c,basketball,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.631578947368421
w22f605c,wrestling,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.042105263157894736
w22f605c,tennis,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.3473684210526316
w22f605c,cricket,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.05263157894736842
w22f605c,mixed martial arts,-8,SPORTS,sports (season),low,NA,FALSE,-0.6108178873740756,8,0.41116479247109194,0.042105263157894736
w22f605c,golf,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.14736842105263157
w22f605c,boxing,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.042105263157894736
w22f605c,bowling,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.021052631578947368
w22f605c,softball,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.06315789473684211
w22f605c,skiing,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.042105263157894736
w22f605c,archery,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.021052631578947368
w22f605c,figure skating,-5,SPORTS,sports (season),low,NA,FALSE,-0.11982551857577553,5,-0.44162144376524703,0.08421052631578947
w22f605c,soccer,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.7684210526315789
w22f605c,track,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.042105263157894736
w22f605c,snowboarding,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.042105263157894736
w22f605c,volleyball,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.07368421052631578
w22f605c,rugby,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.11578947368421053
w22f605c,fencing,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.021052631578947368
w22f605c,lacrosse,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.042105263157894736
w22f605c,diving,-10,SPORTS,sports (season),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.021052631578947368
w22f605c,chemistry,-3,SUBJECTS,subjects (school),low,1,TRUE,0.2075027272897578,3,-1.0101456012561396,0.18947368421052632
w22f605c,calculus,-7,SUBJECTS,subjects (school),low,2,TRUE,-0.4471537644413089,7,0.1269027137256456,0.021052631578947368
w22f605c,geology,5,SUBJECTS,subjects (school),low,NA,FALSE,1.5168157107518911,5,-0.44162144376524703,0.021052631578947368
w22f605c,german,7,SUBJECTS,subjects (school),low,NA,FALSE,1.8441439566174245,7,0.1269027137256456,0.021052631578947368
w22f605c,philosophy,0,SUBJECTS,subjects (school),low,NA,FALSE,0.6984950960880578,0,-1.8629318374924786,0.031578947368421054
w22f605c,computer science,5,SUBJECTS,subjects (school),low,NA,FALSE,1.5168157107518911,5,-0.44162144376524703,0.021052631578947368
w22f605c,music,3,SUBJECTS,subjects (school),low,NA,FALSE,1.1894874648863578,3,-1.0101456012561396,0.042105263157894736
w22f605c,algebra,0,SUBJECTS,subjects (school),low,NA,FALSE,0.6984950960880578,0,-1.8629318374924786,0.06315789473684211
w22f605c,art,7,SUBJECTS,subjects (school),low,NA,FALSE,1.8441439566174245,7,0.1269027137256456,0.12631578947368421
w22f605c,physics,2,SUBJECTS,subjects (school),low,NA,FALSE,1.0258233419535912,2,-1.294407680001586,0.10526315789473684
w22f605c,history,-4,SUBJECTS,subjects (school),low,NA,FALSE,0.043838604356991134,4,-0.7258835225106933,0.4842105263157895
w22f605c,religion,-7,SUBJECTS,subjects (school),low,NA,FALSE,-0.4471537644413089,7,0.1269027137256456,0.021052631578947368
w22f605c,geometry,0,SUBJECTS,subjects (school),low,NA,FALSE,0.6984950960880578,0,-1.8629318374924786,0.042105263157894736
w22f605c,english,0,SUBJECTS,subjects (school),low,NA,FALSE,0.6984950960880578,0,-1.8629318374924786,0.7052631578947368
w22f605c,french,2,SUBJECTS,subjects (school),low,NA,FALSE,1.0258233419535912,2,-1.294407680001586,0.042105263157894736
w22f605c,science,5,SUBJECTS,subjects (school),low,NA,FALSE,1.5168157107518911,5,-0.44162144376524703,0.6631578947368421
w22f605c,engineering,0,SUBJECTS,subjects (school),low,NA,FALSE,0.6984950960880578,0,-1.8629318374924786,0.021052631578947368
w22f605c,latin,5,SUBJECTS,subjects (school),low,NA,FALSE,1.5168157107518911,5,-0.44162144376524703,0.031578947368421054
w22f605c,psychology,10,SUBJECTS,subjects (school),low,NA,FALSE,2.3351363254157245,10,0.9796889499619845,0.07368421052631578
w22f605c,political science,-3,SUBJECTS,subjects (school),low,NA,FALSE,0.2075027272897578,3,-1.0101456012561396,0.031578947368421054
w22f605c,biology,0,SUBJECTS,subjects (school),low,NA,FALSE,0.6984950960880578,0,-1.8629318374924786,0.24210526315789474
w22f605c,math,0,SUBJECTS,subjects (school),low,NA,FALSE,0.6984950960880578,0,-1.8629318374924786,0.8736842105263158
w22f605c,geography,-1,SUBJECTS,subjects (school),low,NA,FALSE,0.5348309731552912,1,-1.5786697587470324,0.05263157894736842
w22f605c,statistics,5,SUBJECTS,subjects (school),low,NA,FALSE,1.5168157107518911,5,-0.44162144376524703,0.021052631578947368
w22f605c,economics,-3,SUBJECTS,subjects (school),low,NA,FALSE,0.2075027272897578,3,-1.0101456012561396,0.021052631578947368
w22f605c,literature,2,SUBJECTS,subjects (school),low,NA,FALSE,1.0258233419535912,2,-1.294407680001586,0.12631578947368421
w22f605c,sociology,3,SUBJECTS,subjects (school),low,NA,FALSE,1.1894874648863578,3,-1.0101456012561396,0.021052631578947368
w22f605c,spanish,3,SUBJECTS,subjects (school),low,NA,FALSE,1.1894874648863578,3,-1.0101456012561396,0.10526315789473684
w22f605c,train,-6,TRANSPORT,vehicles (commute),low,1,TRUE,-0.2834896415085422,6,-0.15735936501980072,0.8210526315789474
w22f605c,airplane,-10,TRANSPORT,vehicles (commute),low,2,TRUE,-0.9381461332396089,10,0.9796889499619845,0.7368421052631579
w22f605c,scooter,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.2
w22f605c,horse,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.021052631578947368
w22f605c,ship,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.031578947368421054
w22f605c,motorcycle,-9,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.7744820103068423,9,0.6954268712165382,0.12631578947368421
w22f605c,ferry,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.021052631578947368
w22f605c,moped,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.021052631578947368
w22f605c,unicycle,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.021052631578947368
w22f605c,skateboard,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.11578947368421053
w22f605c,helicopter,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.042105263157894736
w22f605c,walking,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.3684210526315789
w22f605c,subway,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.11578947368421053
w22f605c,taxi,-5,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.11982551857577553,5,-0.44162144376524703,0.08421052631578947
w22f605c,bicycle,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.6842105263157895
w22f605c,car,3,TRANSPORT,vehicles (commute),low,NA,FALSE,1.1894874648863578,3,-1.0101456012561396,0.9789473684210527
w22f605c,uber,-5,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.11982551857577553,5,-0.44162144376524703,0.021052631578947368
w22f605c,bus,-8,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.6108178873740756,8,0.41116479247109194,0.7894736842105263
w22f605c,boat,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.3473684210526316
w22f605c,truck,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9381461332396089,10,0.9796889499619845,0.16842105263157894
w22f605c,trolley,-9,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.7744820103068423,9,0.6954268712165382,0.042105263157894736
w22f605c,tram,-9,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.7744820103068423,9,0.6954268712165382,0.042105263157894736
w2377959,wolf,-4,ANIMALS,animals (intimate),low,NA,FALSE,-1.0396306749090114,4,-0.3679054253688857,0.042105263157894736
w2377959,llama,7,ANIMALS,animals (intimate),low,NA,FALSE,0.9039580830392467,7,0.6210243580226789,0.021052631578947368
w2377959,frog,6,ANIMALS,animals (intimate),low,NA,FALSE,0.7272681959530414,6,0.2913810968921573,0.031578947368421054
w2377959,snake,6,ANIMALS,animals (intimate),low,NA,FALSE,0.7272681959530414,6,0.2913810968921573,0.12631578947368421
w2377959,zebra,0,ANIMALS,animals (intimate),low,NA,FALSE,-0.3328711265641903,0,-1.6864784698909718,0.5473684210526316
w2377959,turtle,2,ANIMALS,animals (intimate),low,NA,FALSE,0.02050864760822026,2,-1.0271919476299287,0.021052631578947368
w2377959,flamingo,-3,ANIMALS,animals (intimate),low,NA,FALSE,-0.8629407878228061,3,-0.6975486864994073,0.06315789473684211
w2377959,lion,6,ANIMALS,animals (intimate),low,NA,FALSE,0.7272681959530414,6,0.2913810968921573,0.7789473684210526
w2377959,cheetah,8,ANIMALS,animals (intimate),low,NA,FALSE,1.0806479701254519,8,0.9506676191532003,0.021052631578947368
w2377959,shark,6,ANIMALS,animals (intimate),low,NA,FALSE,0.7272681959530414,6,0.2913810968921573,0.021052631578947368
w2377959,crocodile,6,ANIMALS,animals (intimate),low,NA,FALSE,0.7272681959530414,6,0.2913810968921573,0.021052631578947368
w2377959,tiger,6,ANIMALS,animals (intimate),low,NA,FALSE,0.7272681959530414,6,0.2913810968921573,0.5789473684210527
w2377959,lizard,6,ANIMALS,animals (intimate),low,NA,FALSE,0.7272681959530414,6,0.2913810968921573,0.031578947368421054
w2377959,rhinoceros,0,ANIMALS,animals (intimate),low,NA,FALSE,-0.3328711265641903,0,-1.6864784698909718,0.05263157894736842
w2377959,panda,8,ANIMALS,animals (intimate),low,NA,FALSE,1.0806479701254519,8,0.9506676191532003,0.14736842105263157
w2377959,lemur,8,ANIMALS,animals (intimate),low,NA,FALSE,1.0806479701254519,8,0.9506676191532003,0.05263157894736842
w2377959,horse,8,ANIMALS,animals (intimate),low,NA,FALSE,1.0806479701254519,8,0.9506676191532003,0.031578947368421054
w2377959,monkey,10,ANIMALS,animals (intimate),low,NA,FALSE,1.4340277442978626,10,1.6099541414142433,0.4105263157894737
w2377959,sea lion,8,ANIMALS,animals (intimate),low,NA,FALSE,1.0806479701254519,8,0.9506676191532003,0.021052631578947368
w2377959,kangaroo,5,ANIMALS,animals (intimate),low,NA,FALSE,0.5505783088668361,5,-0.03826216423836419,0.05263157894736842
w2377959,leopard,10,ANIMALS,animals (intimate),low,NA,FALSE,1.4340277442978626,10,1.6099541414142433,0.031578947368421054
w2377959,hippo,4,ANIMALS,animals (intimate),low,NA,FALSE,0.37388842178063086,4,-0.3679054253688857,0.042105263157894736
w2377959,bear,5,ANIMALS,animals (intimate),low,NA,FALSE,0.5505783088668361,5,-0.03826216423836419,0.35789473684210527
w2377959,polar bear,5,ANIMALS,animals (intimate),low,NA,FALSE,0.5505783088668361,5,-0.03826216423836419,0.05263157894736842
w2377959,penguin,7,ANIMALS,animals (intimate),low,NA,FALSE,0.9039580830392467,7,0.6210243580226789,0.10526315789473684
w2377959,fish,3,ANIMALS,animals (intimate),low,NA,FALSE,0.19719853469442555,3,-0.6975486864994073,0.031578947368421054
w2377959,giraffe,10,ANIMALS,animals (intimate),low,NA,FALSE,1.4340277442978626,10,1.6099541414142433,0.4631578947368421
w2377959,seal,10,ANIMALS,animals (intimate),low,NA,FALSE,1.4340277442978626,10,1.6099541414142433,0.042105263157894736
w2377959,gorilla,10,ANIMALS,animals (intimate),low,NA,FALSE,1.4340277442978626,10,1.6099541414142433,0.17894736842105263
w2377959,alligator,5,ANIMALS,animals (intimate),low,NA,FALSE,0.5505783088668361,5,-0.03826216423836419,0.021052631578947368
w2377959,otter,10,ANIMALS,animals (intimate),low,NA,FALSE,1.4340277442978626,10,1.6099541414142433,0.021052631578947368
w2377959,dolphin,5,ANIMALS,animals (intimate),low,NA,FALSE,0.5505783088668361,5,-0.03826216423836419,0.031578947368421054
w2377959,koala,0,ANIMALS,animals (intimate),low,NA,FALSE,-0.3328711265641903,0,-1.6864784698909718,0.031578947368421054
w2377959,ostrich,2,ANIMALS,animals (intimate),low,NA,FALSE,0.02050864760822026,2,-1.0271919476299287,0.042105263157894736
w2377959,bird,2,ANIMALS,animals (intimate),low,NA,FALSE,0.02050864760822026,2,-1.0271919476299287,0.042105263157894736
w2377959,elephant,10,ANIMALS,animals (intimate),low,NA,FALSE,1.4340277442978626,10,1.6099541414142433,0.4631578947368421
w2377959,meerkat,6,ANIMALS,animals (intimate),low,NA,FALSE,0.7272681959530414,6,0.2913810968921573,0.031578947368421054
w2377959,softball,0,SPORTS,sports (season),low,NA,FALSE,-0.3328711265641903,0,-1.6864784698909718,0.06315789473684211
w2377959,wrestling,3,SPORTS,sports (season),low,NA,FALSE,0.19719853469442555,3,-0.6975486864994073,0.042105263157894736
w2377959,skiing,-4,SPORTS,sports (season),low,NA,FALSE,-1.0396306749090114,4,-0.3679054253688857,0.042105263157894736
w2377959,football,0,SPORTS,sports (season),low,NA,FALSE,-0.3328711265641903,0,-1.6864784698909718,0.8842105263157894
w2377959,snowboarding,-4,SPORTS,sports (season),low,NA,FALSE,-1.0396306749090114,4,-0.3679054253688857,0.042105263157894736
w2377959,boxing,9,SPORTS,sports (season),low,NA,FALSE,1.2573378572116574,9,1.2803108802837218,0.042105263157894736
w2377959,basketball,7,SPORTS,sports (season),low,NA,FALSE,0.9039580830392467,7,0.6210243580226789,0.631578947368421
w2377959,lacrosse,-4,SPORTS,sports (season),low,NA,FALSE,-1.0396306749090114,4,-0.3679054253688857,0.042105263157894736
w2377959,archery,-8,SPORTS,sports (season),low,NA,FALSE,-1.7463902232538324,8,0.9506676191532003,0.021052631578947368
w2377959,mixed martial arts,5,SPORTS,sports (season),low,NA,FALSE,0.5505783088668361,5,-0.03826216423836419,0.042105263157894736
w2377959,baseball,-6,SPORTS,sports (season),low,NA,FALSE,-1.393010449081422,6,0.2913810968921573,0.7684210526315789
w2377959,swimming,0,SPORTS,sports (season),low,NA,FALSE,-0.3328711265641903,0,-1.6864784698909718,0.09473684210526316
w2377959,fencing,2,SPORTS,sports (season),low,NA,FALSE,0.02050864760822026,2,-1.0271919476299287,0.021052631578947368
w2377959,bowling,-5,SPORTS,sports (season),low,NA,FALSE,-1.2163205619952167,5,-0.03826216423836419,0.021052631578947368
w2377959,golf,-10,SPORTS,sports (season),low,NA,FALSE,-2.099769997426243,10,1.6099541414142433,0.14736842105263157
