outcome,accessibility,wid,considered,evaluation,scenario,raw_outcome,subj,control,evaluation_z,abs_eval,abs_eval_z,consideration,scenario_evaluation,scenario_evaluation_z
cricket,0.05263157894736842,we2a0c38,FALSE,1,sports (silence),cricket,34,low,0.028419914667444958,1,-1.1850796902190486,unconsidered,-7,-1.0040129272285083
cricket,0.05263157894736842,w6449213,FALSE,0,sports (silence),cricket,12,high,-0.32392436110485573,0,-1.0441878687454367,unconsidered,-1,0.09179850920431569
cricket,0.05263157894736842,w1c6ef1a,FALSE,-5,sports (season),cricket,27,low,-0.432833143127255,5,-0.3409444606287836,unconsidered,1,0.9966158955401239
cricket,0.05263157894736842,w94007a6,FALSE,0,sports (silence),cricket,48,low,-0.3084921115087546,0,-1.7411798582021374,unconsidered,-10,-0.8782666526558206
cricket,0.05263157894736842,wbb75636,FALSE,-3,sports (season),cricket,43,high,-0.279215464446773,3,-0.7638819817118043,unconsidered,1,0.20868250309207573
cricket,0.05263157894736842,w92bf5b9,FALSE,-4,sports (season),cricket,8,low,-0.34092146598283857,4,-0.744443401333151,unconsidered,10,1.2365037669173848
cricket,0.05263157894736842,wd49ddf4,FALSE,7,sports (silence),cricket,37,high,1.1399448198706619,7,0.5258175588890072,unconsidered,0,NA
cricket,0.05263157894736842,wf83a6b1,FALSE,0,sports (silence),cricket,25,high,-0.1026367365018846,0,-0.6878199002866071,unconsidered,2,0.23570226039551587
cricket,0.05263157894736842,w97a1598,FALSE,4,sports (silence),cricket,6,high,0.5927999934016145,4,-0.20299600025696454,unconsidered,-4,-1.1531498606976431
cricket,0.05263157894736842,wce17a9e,FALSE,3,sports (silence),cricket,16,high,0.2238067613192606,3,-0.863475672131723,unconsidered,0,-0.4046561882978719
cricket,0.05263157894736842,w742e695,FALSE,1,sports (silence),cricket,38,low,-0.31242387810049205,1,-1.169547706903076,unconsidered,-7,-0.7575822372679021
cricket,0.05263157894736842,wea21aec,FALSE,-7,sports (season),cricket,29,low,-1.1854113201871646,7,0.977225914903612,unconsidered,4,0.40236087425065736
cricket,0.05263157894736842,w8d45e65,FALSE,-10,sports (season),cricket,54,high,-0.7204674074804781,10,0.7436913854908361,unconsidered,0,0.32921346097961035
cricket,0.05263157894736842,w92c8d42,FALSE,-3,sports (season),cricket,47,high,-0.48228189519684755,3,-0.899687304321862,unconsidered,8,0.6971370023173351
cricket,0.05263157894736842,w23a7e68,FALSE,0,sports (silence),cricket,51,high,-0.5612003943603323,0,-1.2022231768068163,unconsidered,0,-0.5603155257282213
cricket,0.05263157894736842,w82f7259,FALSE,0,sports (silence),cricket,11,low,-0.39290294841435514,0,-0.9053203578921112,unconsidered,5,0.7284927963857741
cricket,0.05263157894736842,w1989f41,FALSE,0,sports (season),cricket,33,high,0.5601517151854667,0,-1.1849524437211407,unconsidered,0,-0.12126781251816648
cricket,0.05263157894736842,wa0d5d63,FALSE,-1,sports (season),cricket,24,low,-0.49412034026102014,1,-1.2180913773389497,unconsidered,10,0.9948320067476139
cricket,0.05263157894736842,w1a640b0,FALSE,9,sports (silence),cricket,17,high,1.2543503844549473,9,1.1211476193271042,unconsidered,6,0.3039153369274154
cricket,0.05263157894736842,w7bb6604,FALSE,0,sports (season),cricket,45,low,-0.9011555462029439,0,-1.6301627902292806,unconsidered,1,-0.5477225575051661
cricket,0.05263157894736842,w4127897,FALSE,-2,sports (silence),cricket,19,low,-0.33563472029158614,2,-0.7966952003777024,unconsidered,-7,-0.601123145788423
cricket,0.05263157894736842,wdfcc87f,FALSE,6,sports (silence),cricket,10,high,0.4009685480874914,6,0.005509123610837026,unconsidered,1,-0.8528028654224417
cricket,0.05263157894736842,w4d34db1,FALSE,-10,sports (season),cricket,53,low,-0.5608836025555992,10,0.4511000195334548,unconsidered,-10,-0.7833494518006403
cricket,0.05263157894736842,w3df2237,FALSE,-8,sports (season),cricket,35,high,-1.2852355445773076,8,1.2329016654172942,unconsidered,10,0.9933992677987828
cricket,0.05263157894736842,w534084f,FALSE,10,sports (silence),cricket,39,low,1.3551028723095495,10,1.2690785962626645,unconsidered,-6,-0.7220891085983752
cricket,0.05263157894736842,w422cd45,FALSE,4,sports (season),cricket,13,low,0.7554986445028231,4,-0.5662370087269075,unconsidered,-6,-0.492292409492158
crocodile,0.021052631578947368,w0b34d6e,FALSE,3,animals (bubble),crocodile,3,low,0.39092013872678244,3,-0.12588641562054306,unconsidered,10,0.8630442403635763
crocodile,0.021052631578947368,w8318954,FALSE,-10,animals (intimate),crocodile,1,high,-1.2878026592871845,10,1.4938964460248079,unconsidered,1,-1.02469507659596
crocodile,0.021052631578947368,w76890f1,FALSE,-2,animals (bubble),crocodile,4,high,-1.1931175763969895,2,-1.0443121017451262,unconsidered,4,-0.2926028679903264
crocodile,0.021052631578947368,w1e31a72,FALSE,0,animals (bubble),crocodile,2,low,-1.0546296683420207,0,-1.3156515146159853,unconsidered,10,0.8636363636363636
crocodile,0.021052631578947368,w5e62b40,FALSE,-9,animals (intimate),crocodile,5,low,-1.2367506922586793,9,1.3734633185164804,unconsidered,-5,-0.5637345210021216
crocodile,0.021052631578947368,w616cc3b,FALSE,3,animals (bubble),crocodile,41,low,0.21667809196604743,3,-0.9028905425613596,unconsidered,6,0.8053424814670563
crocodile,0.021052631578947368,wf04dfee,FALSE,9,animals (bubble),crocodile,18,high,1.5544799103078561,9,1.7127911532958182,unconsidered,8,1.4803913136594802
crocodile,0.021052631578947368,w251ef24,FALSE,-2,animals (intimate),crocodile,21,high,-0.4874968226976292,2,-0.4945986069950489,unconsidered,4,1.2142857142857142
crocodile,0.021052631578947368,wc5f34d8,FALSE,-10,animals (intimate),crocodile,9,high,-1.053385857888104,10,0.8707693054891187,unconsidered,-10,-1.3220428725378743
crocodile,0.021052631578947368,w0c074de,FALSE,-10,animals (intimate),crocodile,30,low,-0.8626545470062039,10,0.752867829354663,unconsidered,-10,-0.5
crocodile,0.021052631578947368,w3e97a1f,FALSE,-10,animals (intimate),crocodile,36,high,-0.5626032828808352,10,0.5058655960006792,unconsidered,-10,-0.8462279213753552
crocodile,0.021052631578947368,wd5a2d8f,FALSE,2,animals (bubble),crocodile,22,high,-0.2750857715650711,2,-0.5298253185444223,unconsidered,2,0.17244037467885318
crocodile,0.021052631578947368,w2777a8f,FALSE,-10,animals (intimate),crocodile,26,high,-1.7851698766205306,10,1.3492791354338562,unconsidered,2,-0.6654104630507017
crocodile,0.021052631578947368,w363e6ac,FALSE,3,animals (bubble),crocodile,40,low,0.21439736214109112,3,-0.4286607049870562,unconsidered,4,0.5255345653504332
crocodile,0.021052631578947368,w4a284b9,FALSE,-10,animals (intimate),crocodile,20,low,-1.4147310949321477,10,1.6897916130912685,unconsidered,-7,-0.7512531337059499
crocodile,0.021052631578947368,w0663715,FALSE,1,animals (bubble),crocodile,42,high,-0.45303103390643795,1,-1.0935620580376582,unconsidered,1,-0.07566499084579774
crocodile,0.021052631578947368,w98f1b99,FALSE,-2,animals (bubble),crocodile,31,low,-0.8781819583193076,2,-0.8272470308278526,unconsidered,10,0.7483832703767802
crocodile,0.021052631578947368,w73ed943,FALSE,-9,animals (intimate),crocodile,52,high,-1.1815894589409297,9,1.115310997022629,unconsidered,0,-0.13206763594884358
crocodile,0.021052631578947368,w26c2bef,FALSE,-10,animals (intimate),crocodile,7,low,-1.4948441608819762,10,1.3984397282677208,unconsidered,-10,-1.2262473191510108
crocodile,0.021052631578947368,w1c3dd8c,FALSE,5,animals (bubble),crocodile,23,low,0.08727718212920481,5,-1.2165636786345264,unconsidered,10,0.860387565459546
crocodile,0.021052631578947368,wc146e19,FALSE,2,animals (bubble),crocodile,46,low,-0.09715094604648533,2,-0.7326579243399641,unconsidered,10,0.8660254037844386
crocodile,0.021052631578947368,webaf5b1,FALSE,-7,animals (bubble),crocodile,50,high,-1.6343490622999448,7,0.8516985418536458,unconsidered,5,1.1
crocodile,0.021052631578947368,wc37a2ec,FALSE,6,animals (bubble),crocodile,32,low,0.8117480590905685,6,0.681672395171454,unconsidered,5,0.5080813315909193
crocodile,0.021052631578947368,w2be12ca,FALSE,1,animals (intimate),crocodile,15,high,-0.01110590386862556,1,-1.5279213211657954,unconsidered,10,0.6388991238024045
crocodile,0.021052631578947368,w2baccaf,FALSE,10,animals (bubble),crocodile,14,low,0.886733086598536,10,0.8528028654224417,unconsidered,10,1.1005636329070299
crocodile,0.021052631578947368,w2044ba1,FALSE,-10,animals (intimate),crocodile,49,high,-1.1218359141058967,10,1.3333333333333333,unconsidered,-8,-1.131504763712036
crocodile,0.021052631578947368,w31c2904,FALSE,-10,animals (intimate),crocodile,44,high,-1.618634143328706,10,1.740343174778983,unconsidered,-3,-0.5
crocodile,0.021052631578947368,wd61612e,FALSE,-9,animals (intimate),crocodile,28,low,-1.3724351238304189,9,1.351474756798972,unconsidered,-6,-1.3085351164349377
crocodile,0.021052631578947368,we2a0c38,FALSE,5,animals (bubble),crocodile,34,low,0.6081861738833222,5,-0.1692970986027213,unconsidered,4,0.42103767916034224
crocodile,0.021052631578947368,w6449213,FALSE,-3,animals (bubble),crocodile,12,high,-1.3159427169884765,3,0.32630870898294906,unconsidered,0,0.27539552761294706
crocodile,0.021052631578947368,w1c6ef1a,FALSE,-10,animals (intimate),crocodile,27,low,-1.1836661465112688,10,1.1843333895526171,unconsidered,-6,-0.9966158955401239
crocodile,0.021052631578947368,w94007a6,FALSE,8,animals (bubble),crocodile,48,low,0.9492064969500142,8,0.6873078387640018,unconsidered,3,0.4649646984648462
crocodile,0.021052631578947368,wbb75636,FALSE,-10,animals (intimate),crocodile,43,high,-1.3396401538882408,10,1.2413082202816819,unconsidered,3,0.7651691780042776
crocodile,0.021052631578947368,w92bf5b9,FALSE,-10,animals (intimate),crocodile,8,low,-1.129911144400265,10,0.8852840448286121,unconsidered,2,0.31631491711840076
crocodile,0.021052631578947368,wd49ddf4,FALSE,-5,animals (bubble),crocodile,37,high,-0.776665701450341,5,-0.07010900785186765,unconsidered,0,NA
crocodile,0.021052631578947368,wf83a6b1,FALSE,0,animals (bubble),crocodile,25,high,-0.1026367365018846,0,-0.6878199002866071,unconsidered,2,0.23570226039551587
crocodile,0.021052631578947368,w97a1598,FALSE,-2,animals (bubble),crocodile,6,high,-0.6165119931376789,2,-1.0657290013490637,unconsidered,5,1.2888145501914836
crocodile,0.021052631578947368,wce17a9e,FALSE,3,animals (bubble),crocodile,16,high,0.2238067613192606,3,-0.863475672131723,unconsidered,2,-0.04496179869976355
crocodile,0.021052631578947368,w742e695,FALSE,7,animals (bubble),crocodile,38,low,1.0731081030408203,7,1.0812799554386932,unconsidered,8,0.8098292881139644
crocodile,0.021052631578947368,wea21aec,FALSE,-10,animals (intimate),crocodile,29,low,-1.7859673863747014,10,2.0155284494887,unconsidered,3,0.17244037467885318
crocodile,0.021052631578947368,w8d45e65,FALSE,-10,animals (intimate),crocodile,54,high,-0.7204674074804781,10,0.7436913854908361,unconsidered,-7,-0.5925842297632986
crocodile,0.021052631578947368,w92c8d42,FALSE,-8,animals (intimate),crocodile,47,high,-1.271983244057183,8,0.8376399040238024,unconsidered,-5,-1.316814337710522
crocodile,0.021052631578947368,w23a7e68,FALSE,0,animals (bubble),crocodile,51,high,-0.5612003943603323,0,-1.2022231768068163,unconsidered,7,0.7470873676376284
crocodile,0.021052631578947368,w82f7259,FALSE,0,animals (bubble),crocodile,11,low,-0.39290294841435514,0,-0.9053203578921112,unconsidered,2,-0.06622661785325219
crocodile,0.021052631578947368,w1989f41,FALSE,-10,animals (intimate),crocodile,33,high,-1.2948961727664035,10,1.3330714991862833,unconsidered,-2,-1.0914103126634984
crocodile,0.021052631578947368,wa0d5d63,FALSE,-7,animals (intimate),crocodile,24,low,-1.6325736042224102,7,0.8097139213524809,unconsidered,-9,-1.367894009277969
crocodile,0.021052631578947368,w1a640b0,FALSE,1,animals (bubble),crocodile,17,high,-0.052264599352289484,1,-1.2642728473263092,unconsidered,10,1.2764444150951448
crocodile,0.021052631578947368,w7bb6604,FALSE,-3,animals (intimate),crocodile,45,low,-1.6310915386273286,3,-0.5904526641775346,unconsidered,4,1.0954451150103321
crocodile,0.021052631578947368,w4127897,FALSE,-4,animals (bubble),crocodile,19,low,-0.7202947368055388,4,-0.10214041030483359,unconsidered,5,1.3224709207345304
crocodile,0.021052631578947368,wdfcc87f,FALSE,-6,animals (bubble),crocodile,10,high,-1.7335106402278762,6,0.005509123610837026,unconsidered,8,0.6396021490668313
crocodile,0.021052631578947368,w4d34db1,FALSE,-10,animals (intimate),crocodile,53,low,-0.5608836025555992,10,0.4511000195334548,unconsidered,-10,-0.7833494518006403
crocodile,0.021052631578947368,w3df2237,FALSE,-4,animals (intimate),crocodile,35,high,-0.49551249911414263,4,-0.10492780131211006,unconsidered,8,0.1986798535597566
crocodile,0.021052631578947368,w534084f,FALSE,0,animals (bubble),crocodile,39,low,-0.23341484881886979,0,-1.3658727264860882,unconsidered,5,0.5487877225347652
crocodile,0.021052631578947368,w422cd45,FALSE,-10,animals (intimate),crocodile,13,low,-1.255617465511734,10,1.1015883624323473,unconsidered,-10,-1.0981907596363525
elephant,0.4631578947368421,w0b34d6e,FALSE,10,animals (bubble),elephant,3,low,1.786505033981396,10,1.7466740167350345,unconsidered,10,0.8630442403635763
elephant,0.4631578947368421,w8318954,FALSE,-5,animals (intimate),elephant,1,high,-0.4334863988263987,5,-0.19376899509108397,unconsidered,1,-1.02469507659596
elephant,0.4631578947368421,w76890f1,FALSE,9,animals (bubble),elephant,4,high,1.0465229253721036,9,1.1443659558045396,unconsidered,4,-0.2926028679903264
elephant,0.4631578947368421,w1e31a72,FALSE,10,animals (bubble),elephant,2,low,0.8911815278609695,10,0.8992500251415655,unconsidered,10,0.8636363636363636
elephant,0.4631578947368421,w5e62b40,FALSE,-3,animals (intimate),elephant,5,low,-0.004108806286573689,3,-0.5793281296112169,unconsidered,-5,-0.5637345210021216
elephant,0.4631578947368421,w616cc3b,FALSE,7,animals (bubble),elephant,41,low,0.9218000183640322,7,0.6588660715988299,unconsidered,6,0.8053424814670563
elephant,0.4631578947368421,wf04dfee,FALSE,6,animals (bubble),elephant,18,high,0.8726904759623052,6,0.7169823432401099,unconsidered,8,1.4803913136594802
elephant,0.4631578947368421,w251ef24,FALSE,1,animals (intimate),elephant,21,high,0.23678417102456273,1,-0.890277492591088,unconsidered,4,1.2142857142857142
elephant,0.4631578947368421,wc5f34d8,FALSE,-10,animals (intimate),elephant,9,high,-1.053385857888104,10,0.8707693054891187,unconsidered,-10,-1.3220428725378743
elephant,0.4631578947368421,w0c074de,FALSE,3,animals (intimate),elephant,30,low,0.7964783077838101,3,-1.8579949183156368,unconsidered,-10,-0.5
elephant,0.4631578947368421,w3e97a1f,FALSE,-10,animals (intimate),elephant,36,high,-0.5626032828808352,10,0.5058655960006792,unconsidered,-10,-0.8462279213753552
elephant,0.4631578947368421,wd5a2d8f,FALSE,4,animals (bubble),elephant,22,high,0.19391292093931248,4,0.026758854471940548,unconsidered,2,0.17244037467885318
elephant,0.4631578947368421,w2777a8f,FALSE,1,animals (intimate),elephant,26,high,-0.00968446587678408,1,-1.1089217185954363,unconsidered,2,-0.6654104630507017
elephant,0.4631578947368421,w363e6ac,TRUE,6,animals (bubble),Elephant,40,low,0.8575894485643645,6,0.6429910574805842,considered,4,0.5255345653504332
elephant,0.4631578947368421,w4a284b9,FALSE,-4,animals (intimate),elephant,20,low,-0.33246180730905467,4,-0.4121442958759192,unconsidered,-7,-0.7512531337059499
elephant,0.4631578947368421,w0663715,FALSE,5,animals (bubble),elephant,42,high,0.36784571129155214,5,0.08326614655109063,unconsidered,1,-0.07566499084579774
